,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
4100,1,13.2,6.6,1,1,1,1,Male
4101,1,13.9,5.3,0,1,0,0,Female
4102,1,12.3,5.8,0,0,0,0,Female
4103,1,13.3,5.3,1,1,1,0,Male
4104,1,13.8,5.2,0,0,0,0,Female
4105,1,14.2,5.5,0,0,0,0,Female
4106,1,11.5,6.5,0,0,0,0,Female
4107,1,14.6,6.7,1,1,1,1,Male
4108,1,15.0,5.8,1,1,1,1,Male
4109,1,12.9,5.9,0,0,0,0,Female
4110,0,12.6,5.6,0,1,1,1,Male
4111,1,12.5,5.7,0,0,0,0,Female
4112,1,11.9,5.9,0,0,0,1,Female
4113,0,12.9,5.3,0,0,0,0,Female
4114,1,12.6,6.5,0,0,0,0,Female
4115,1,15.2,5.1,1,0,1,1,Male
4116,1,11.6,6.7,1,1,1,1,Male
4117,1,12.9,5.7,0,0,0,0,Female
4118,1,12.8,5.1,0,0,0,0,Female
4119,1,15.5,7.1,1,1,1,1,Male
4120,1,12.0,5.5,0,0,0,0,Female
4121,1,11.6,5.7,0,0,0,0,Female
4122,1,13.6,6.5,0,0,0,0,Female
4123,1,13.9,6.1,0,0,0,0,Female
4124,1,14.2,5.1,0,1,0,0,Female
4125,1,14.5,5.3,1,1,1,1,Male
4126,1,11.6,5.5,0,0,0,0,Female
4127,1,11.5,6.0,0,0,0,0,Female
4128,1,11.8,6.2,0,0,0,1,Female
4129,1,11.7,5.4,1,1,1,1,Male
4130,1,12.9,5.9,0,0,0,0,Female
4131,1,12.3,6.6,1,1,1,1,Male
4132,1,14.8,5.6,1,1,1,1,Male
4133,1,14.4,6.3,1,1,1,0,Male
4134,1,14.6,6.8,1,1,1,1,Male
4135,0,13.3,5.3,1,0,0,0,Female
4136,1,12.7,5.4,0,0,0,0,Female
4137,1,11.6,5.8,1,1,1,1,Male
4138,1,13.2,5.2,0,0,0,0,Female
4139,1,12.5,5.6,0,0,1,0,Female
4140,1,12.2,5.4,0,1,1,1,Male
4141,1,13.3,5.5,0,0,0,1,Female
4142,1,14.8,6.8,1,1,1,1,Male
4143,1,12.6,6.1,0,0,0,0,Female
4144,1,15.2,5.3,1,1,1,1,Male
4145,1,13.6,5.8,0,0,0,0,Female
4146,1,12.6,6.8,1,1,1,1,Male
4147,1,12.0,5.3,0,0,0,0,Female
4148,1,11.7,6.2,0,0,0,0,Female
4149,1,14.3,5.4,1,1,1,1,Male
4150,1,13.4,5.5,0,1,0,0,Female
4151,1,12.7,6.8,0,1,0,1,Male
4152,1,14.2,6.5,0,0,0,0,Female
4153,1,13.8,6.2,1,0,1,1,Male
4154,1,12.3,6.5,0,0,0,1,Female
4155,1,11.5,5.7,1,1,1,1,Male
4156,1,14.1,6.2,0,0,0,0,Female
4157,1,13.2,6.3,0,0,0,1,Female
4158,1,11.8,6.5,0,0,0,0,Female
4159,1,12.3,6.5,1,1,1,1,Male
4160,1,12.3,5.8,0,1,1,0,Female
4161,1,12.1,5.8,0,1,0,0,Female
4162,1,14.9,6.9,1,1,1,1,Male
4163,1,12.4,5.3,1,1,1,1,Male
4164,1,14.8,5.6,0,1,1,1,Male
4165,1,11.5,5.7,0,0,0,0,Female
4166,1,14.6,6.6,1,1,0,1,Male
4167,0,12.3,7.0,0,1,1,1,Male
4168,1,13.2,5.1,1,1,1,1,Male
4169,1,11.7,6.5,1,1,1,1,Male
4170,1,12.2,5.1,0,1,0,0,Female
4171,1,12.1,5.6,0,0,0,0,Female
4172,1,14.7,6.4,1,1,1,1,Male
4173,1,15.0,6.4,1,1,1,0,Male
4174,0,15.0,6.3,1,1,1,1,Male
4175,1,13.4,6.1,0,0,0,0,Female
4176,1,12.7,6.4,0,0,0,0,Female
4177,1,12.3,7.0,1,1,1,1,Male
4178,1,14.5,6.2,1,1,0,1,Male
4179,1,11.9,5.6,1,1,1,1,Male
4180,1,13.1,5.6,1,1,1,1,Male
4181,1,11.4,6.0,0,0,0,0,Female
4182,1,12.9,5.1,0,0,0,1,Female
4183,1,11.6,6.7,1,1,0,0,Male
4184,1,13.4,6.5,0,0,0,1,Female
4185,1,14.0,5.9,0,0,0,0,Female
4186,1,11.9,6.4,1,1,0,1,Male
4187,1,12.3,5.1,0,0,0,0,Female
4188,1,12.0,7.1,1,0,0,0,Male
4189,1,12.9,5.6,0,0,0,0,Female
4190,1,12.0,5.3,0,0,0,0,Female
4191,1,12.5,5.8,1,1,1,1,Male
4192,1,12.8,7.1,1,1,0,1,Male
4193,1,12.7,5.1,0,0,0,0,Female
4194,1,11.7,7.1,1,1,1,0,Male
4195,1,14.8,6.9,0,1,1,1,Male
4196,0,12.6,6.1,0,0,0,0,Female
4197,1,12.9,5.3,0,0,0,0,Female
4198,1,12.9,7.0,1,1,1,1,Male
4199,1,12.3,5.6,0,0,0,0,Female
4200,1,12.8,5.2,0,0,0,0,Female
4201,1,12.1,5.3,0,1,1,1,Male
4202,1,13.1,5.1,0,0,0,0,Female
4203,1,12.3,6.0,0,0,0,1,Female
4204,1,12.0,6.2,1,1,1,0,Male
4205,1,15.3,5.8,1,1,0,0,Male
4206,1,13.5,5.6,0,0,0,1,Female
4207,1,11.9,6.7,1,1,1,1,Male
4208,1,12.0,5.1,1,1,1,1,Male
4209,1,13.2,6.1,0,1,0,0,Female
4210,1,15.5,5.3,0,1,1,1,Male
4211,1,13.0,5.8,1,0,0,0,Female
4212,1,14.5,6.8,1,1,0,1,Male
4213,1,13.8,5.8,0,0,0,0,Female
4214,1,14.6,6.5,1,1,0,1,Male
4215,1,12.2,6.9,1,1,1,1,Male
4216,1,12.9,6.0,0,0,0,1,Female
4217,1,11.6,5.4,1,1,0,1,Male
4218,1,12.4,5.6,0,0,0,0,Female
4219,1,11.4,5.8,0,1,0,0,Female
4220,1,13.0,5.1,0,0,1,0,Female
4221,0,13.7,5.1,0,0,0,0,Female
4222,1,11.9,5.2,0,0,0,0,Female
4223,1,14.2,5.9,0,0,0,0,Female
4224,1,13.7,5.8,1,1,1,1,Male
4225,1,12.9,5.3,0,0,0,0,Female
4226,1,12.6,5.4,1,0,0,0,Female
4227,1,13.0,5.4,0,1,0,1,Female
4228,1,13.8,6.0,0,0,0,0,Female
4229,0,12.4,6.2,0,0,0,0,Female
4230,1,15.3,6.4,1,1,1,1,Male
4231,1,11.5,5.7,0,0,0,0,Female
4232,1,13.0,5.3,0,0,0,0,Female
4233,1,11.8,5.2,0,0,0,0,Female
4234,1,13.8,6.5,0,0,1,0,Female
4235,1,12.7,6.1,1,1,1,1,Male
4236,1,14.9,6.1,1,1,1,1,Male
4237,1,12.2,6.2,0,1,0,0,Female
4238,1,13.8,5.6,0,0,0,0,Female
4239,1,13.8,5.4,0,0,0,0,Female
4240,1,13.3,5.9,0,0,0,1,Female
4241,1,14.2,6.4,0,0,0,0,Female
4242,1,14.1,6.8,0,0,1,1,Male
4243,1,12.1,5.4,0,0,0,0,Female
4244,1,11.4,6.1,0,1,0,1,Female
4245,1,13.4,6.6,1,1,1,1,Male
4246,1,13.9,6.4,0,1,0,0,Female
4247,0,11.4,5.8,0,0,0,0,Female
4248,1,13.5,5.9,1,0,1,1,Male
4249,1,11.7,5.5,0,0,0,0,Female
4250,1,11.7,5.5,0,0,0,0,Female
4251,1,12.0,6.0,1,1,1,1,Male
4252,1,13.9,6.3,1,1,1,1,Male
4253,1,11.6,5.5,0,0,1,1,Female
4254,1,13.2,6.0,0,1,0,0,Female
4255,1,12.0,6.3,0,1,1,1,Male
4256,0,14.3,5.9,0,0,0,0,Female
4257,1,14.3,5.2,0,1,1,1,Male
4258,1,14.4,5.9,1,1,1,1,Male
4259,1,11.7,5.7,0,0,0,0,Female
4260,1,13.2,6.2,0,0,0,0,Female
4261,1,12.5,6.4,1,1,1,0,Male
4262,1,13.9,5.3,0,0,0,0,Female
4263,0,12.9,5.4,0,0,0,0,Female
4264,0,15.5,6.0,1,1,1,1,Male
4265,0,15.0,6.9,1,1,1,1,Male
4266,1,13.6,6.6,1,1,1,1,Male
4267,1,13.9,5.3,0,0,0,0,Female
4268,0,13.2,6.1,0,0,0,0,Female
4269,1,13.1,6.2,0,0,1,0,Female
4270,1,14.2,5.7,0,0,0,0,Female
4271,1,12.8,7.1,1,1,1,1,Male
4272,1,13.2,5.5,1,1,1,1,Male
4273,1,13.4,5.9,0,0,1,0,Female
4274,0,15.4,6.1,1,1,1,1,Male
4275,1,11.6,6.0,0,0,0,0,Female
4276,0,12.6,6.4,0,0,0,0,Female
4277,0,14.4,5.7,1,1,1,1,Male
4278,1,14.3,5.6,1,1,1,1,Male
4279,1,14.1,5.1,0,0,0,0,Female
4280,1,13.6,6.3,1,1,1,1,Male
4281,1,12.2,5.9,0,1,0,0,Female
4282,1,11.5,5.9,1,1,1,1,Male
4283,1,13.9,6.4,0,1,0,0,Female
4284,1,14.9,5.4,1,1,1,0,Male
4285,0,14.3,6.0,1,1,1,1,Male
4286,1,15.4,5.3,0,0,1,0,Male
4287,1,13.3,5.5,0,0,0,0,Female
4288,1,13.9,6.1,1,0,0,0,Female
4289,1,14.3,5.2,0,0,0,0,Female
4290,1,14.3,7.0,1,1,1,1,Male
4291,1,15.5,6.1,1,1,1,1,Male
4292,1,12.0,5.9,1,0,0,0,Female
4293,1,13.4,5.7,1,0,0,0,Female
4294,1,14.0,5.7,0,0,0,0,Female
4295,1,12.4,5.3,0,1,1,1,Male
4296,1,12.6,6.7,1,1,1,1,Male
4297,0,12.0,6.3,0,0,0,0,Female
4298,1,14.9,6.6,1,1,1,1,Male
4299,1,13.9,5.1,0,1,1,1,Female
4300,1,12.3,5.1,0,0,0,0,Female
4301,1,12.2,5.2,1,1,0,1,Male
4302,1,12.0,5.2,1,1,1,1,Male
4303,1,12.7,5.5,0,0,0,1,Female
4304,0,11.9,5.5,1,0,0,0,Female
4305,1,13.7,6.0,0,0,0,1,Female
4306,1,11.8,6.2,0,1,0,0,Female
4307,1,15.0,5.3,1,1,1,1,Male
4308,1,12.5,6.1,0,0,0,0,Female
4309,1,15.4,5.2,1,1,1,1,Male
4310,1,12.9,5.5,0,0,0,0,Female
4311,1,12.3,5.8,1,1,0,1,Male
4312,1,13.3,5.2,1,0,0,0,Female
4313,1,11.4,5.5,0,1,0,1,Female
4314,1,12.1,5.3,1,1,1,1,Male
4315,1,12.9,5.7,0,1,0,0,Female
4316,1,12.2,5.8,0,0,1,0,Female
4317,1,12.2,6.3,0,0,0,1,Female
4318,1,11.9,6.5,1,1,1,1,Male
4319,1,13.0,6.3,0,0,0,0,Female
4320,1,13.8,5.8,0,0,0,0,Female
4321,1,12.3,6.1,0,0,0,1,Female
4322,1,15.5,5.9,1,1,1,1,Male
4323,1,11.6,5.1,1,1,1,1,Male
4324,1,14.2,6.5,0,0,0,0,Female
4325,1,14.4,6.8,1,1,1,0,Male
4326,1,13.3,6.3,0,0,0,0,Female
4327,1,14.4,5.6,1,1,0,1,Male
4328,1,12.8,6.1,0,0,0,0,Female
4329,1,13.5,5.8,1,1,1,0,Male
4330,0,12.6,6.4,0,0,0,1,Female
4331,1,11.9,5.6,0,0,0,0,Female
4332,1,13.6,6.0,1,1,1,1,Male
4333,1,14.2,5.5,1,1,1,1,Male
4334,1,15.2,5.8,0,1,1,1,Male
4335,1,15.3,5.2,1,1,1,0,Male
4336,1,15.3,6.9,1,1,1,1,Male
4337,1,13.0,5.5,0,0,0,0,Female
4338,1,13.0,6.4,1,0,1,0,Female
4339,1,14.9,5.5,1,1,1,1,Male
4340,0,13.3,6.5,0,0,0,0,Female
4341,0,11.4,5.8,0,0,0,0,Female
4342,1,11.5,5.9,1,1,1,1,Male
4343,1,12.3,6.1,1,0,1,1,Male
4344,1,13.3,5.6,0,1,1,1,Male
4345,1,15.3,5.2,1,1,1,1,Male
4346,1,12.8,6.2,1,0,1,1,Male
4347,1,12.7,6.8,1,1,1,1,Male
4348,0,11.9,5.9,0,0,0,1,Female
4349,1,12.1,6.3,0,0,0,0,Female
4350,1,13.1,5.5,0,0,0,0,Female
4351,1,14.0,5.2,0,0,0,0,Female
4352,1,11.7,5.4,0,1,1,1,Male
4353,1,11.6,5.5,1,0,1,1,Male
4354,1,12.6,5.4,0,1,0,0,Female
4355,1,11.4,5.7,0,0,0,0,Female
4356,1,13.4,6.2,0,1,0,0,Female
4357,1,14.1,5.6,1,1,1,1,Male
4358,1,13.8,5.5,0,0,1,0,Female
4359,1,12.0,5.6,0,0,0,0,Female
4360,1,12.8,5.4,1,1,1,1,Male
4361,1,12.5,5.7,1,0,0,1,Male
4362,1,12.9,6.8,1,1,1,1,Male
4363,1,14.4,5.6,1,1,1,1,Male
4364,0,15.1,5.6,1,0,1,1,Male
4365,1,11.8,6.7,1,1,0,0,Male
4366,1,12.1,5.1,1,1,0,0,Male
4367,1,13.2,6.2,1,1,1,1,Male
4368,1,13.7,5.2,0,0,0,0,Female
4369,1,12.7,6.3,0,0,0,0,Female
4370,1,14.3,5.4,0,0,0,0,Female
4371,1,12.1,6.2,1,1,1,1,Male
4372,1,15.2,5.7,0,0,1,1,Male
4373,1,15.1,5.5,1,1,1,1,Male
4374,1,14.0,6.1,1,1,1,1,Male
4375,1,14.4,5.9,1,1,1,1,Male
4376,1,11.9,5.8,0,1,0,0,Female
4377,1,14.0,6.4,0,0,0,0,Female
4378,1,14.7,6.1,1,1,0,0,Male
4379,1,14.4,5.4,1,1,1,1,Male
4380,1,14.1,5.4,1,1,1,1,Male
4381,1,13.0,5.6,1,1,1,1,Male
4382,0,15.3,5.1,1,1,0,1,Male
4383,1,13.3,5.3,0,0,0,0,Female
4384,1,15.3,6.1,1,1,1,1,Male
4385,1,13.9,5.5,0,0,0,0,Female
4386,1,11.9,5.3,0,0,0,0,Female
4387,1,13.5,7.0,1,1,1,1,Male
4388,1,14.7,5.3,1,1,1,1,Male
4389,0,14.2,6.5,1,1,1,1,Male
4390,1,15.2,7.0,1,1,1,0,Male
4391,1,11.9,5.2,1,0,1,1,Male
4392,1,14.3,6.4,1,0,0,0,Female
4393,1,11.7,5.2,0,0,0,0,Female
4394,1,11.5,6.1,1,0,0,0,Female
4395,1,15.3,5.8,1,1,1,1,Male
4396,1,13.9,5.7,0,0,0,0,Female
4397,1,12.2,6.0,1,1,1,1,Male
4398,1,15.2,6.3,1,0,1,1,Male
4399,1,14.5,5.6,1,1,1,1,Male
4400,1,11.8,6.1,1,0,0,0,Female
4401,1,13.9,6.2,1,0,1,1,Male
4402,1,11.6,5.3,0,0,0,0,Female
4403,1,13.2,6.4,0,1,1,0,Female
4404,0,14.1,6.8,1,1,1,1,Male
4405,1,11.7,6.1,0,0,0,0,Female
4406,1,13.8,6.7,1,0,1,1,Male
4407,0,12.8,5.5,0,0,0,0,Female
4408,1,13.5,5.7,0,1,0,1,Female
4409,0,13.4,6.4,0,0,0,0,Female
4410,1,13.9,5.7,1,1,1,1,Male
4411,1,11.5,6.4,1,1,1,1,Male
4412,1,12.4,5.7,0,1,1,1,Male
4413,1,14.0,7.0,1,1,1,0,Male
4414,1,15.3,5.4,1,1,1,1,Male
4415,1,12.2,6.0,1,1,1,1,Male
4416,1,15.2,6.3,1,1,1,1,Male
4417,1,12.0,5.7,1,1,1,1,Male
4418,0,12.1,5.8,0,1,1,0,Female
4419,1,13.5,6.3,0,1,0,0,Female
4420,1,14.2,5.8,0,0,0,0,Female
4421,1,14.3,5.1,0,0,0,0,Female
4422,1,11.6,5.2,0,1,0,1,Female
4423,1,14.6,6.6,1,1,1,1,Male
4424,1,14.4,6.2,0,1,1,0,Male
4425,0,13.0,5.7,0,0,0,0,Female
4426,1,13.0,6.5,0,0,0,0,Female
4427,1,12.7,6.1,1,0,0,0,Female
4428,0,12.5,5.5,1,0,1,0,Female
4429,1,11.8,5.1,1,1,1,1,Male
4430,1,13.2,5.7,1,1,0,1,Male
4431,1,14.2,6.3,0,0,1,0,Female
4432,1,13.5,5.3,1,1,1,1,Male
4433,1,11.8,6.2,1,0,0,0,Female
4434,1,14.1,5.5,1,0,0,0,Female
4435,1,12.5,5.4,0,0,0,0,Female
4436,1,13.4,5.4,1,1,1,1,Male
4437,0,13.8,5.5,0,0,0,0,Female
4438,1,12.6,5.1,0,0,0,0,Female
4439,1,12.0,6.4,0,0,0,1,Female
4440,1,14.4,5.1,1,1,1,1,Male
4441,1,15.0,5.2,1,1,1,1,Male
4442,1,13.2,6.3,0,0,0,0,Female
4443,1,14.2,5.5,0,0,1,0,Female
4444,1,11.7,5.5,0,0,0,0,Female
4445,1,12.1,5.3,1,0,0,0,Female
4446,1,12.3,5.7,0,1,0,0,Female
4447,1,12.9,5.3,0,0,0,1,Female
4448,1,11.7,5.5,0,0,1,0,Female
4449,1,12.9,6.3,0,1,0,0,Female
4450,1,15.1,7.1,1,1,1,1,Male
4451,1,13.1,5.2,0,0,0,0,Female
4452,1,11.8,5.3,0,0,0,0,Female
4453,1,13.5,6.0,1,1,1,1,Male
4454,1,14.3,5.3,1,1,1,1,Male
4455,1,12.0,7.1,1,0,1,1,Male
4456,1,15.1,6.0,0,1,0,1,Male
4457,1,11.4,5.8,0,0,0,0,Female
4458,1,11.4,5.2,0,0,0,0,Female
4459,1,12.8,5.8,1,1,1,1,Male
4460,1,14.3,5.4,0,0,0,0,Female
4461,1,11.9,5.5,0,0,0,1,Female
4462,1,12.4,6.0,1,1,1,1,Male
4463,1,14.9,6.3,1,0,0,1,Male
4464,1,13.6,5.3,1,1,1,1,Male
4465,1,11.4,5.7,0,0,0,0,Female
4466,1,11.8,6.9,1,1,1,1,Male
4467,1,15.3,6.0,1,1,0,1,Male
4468,1,13.7,5.9,1,0,0,0,Female
4469,1,14.9,5.9,1,1,1,1,Male
4470,0,14.0,6.7,1,1,1,1,Male
4471,1,13.1,5.5,1,1,1,1,Male
4472,1,13.7,5.5,0,0,0,0,Female
4473,1,12.9,7.1,1,1,1,0,Male
4474,1,13.4,6.9,0,1,1,1,Male
4475,1,14.6,6.0,1,1,1,0,Male
4476,1,11.9,6.3,1,1,1,1,Male
4477,1,15.3,6.3,1,1,1,1,Male
4478,1,13.9,5.3,1,1,1,1,Male
4479,1,15.0,6.6,1,1,1,1,Male
4480,1,13.9,5.7,0,0,0,0,Female
4481,1,15.2,6.9,1,0,1,1,Male
4482,1,12.3,6.3,0,1,0,0,Female
4483,1,15.1,5.9,1,1,1,1,Male
4484,1,12.6,5.2,0,0,1,0,Female
4485,0,11.6,6.1,0,1,1,1,Male
4486,1,14.8,6.0,1,1,1,0,Male
4487,1,14.3,6.4,1,0,0,0,Female
4488,1,14.7,6.1,1,1,1,1,Male
4489,1,12.4,6.1,1,1,1,1,Male
4490,1,12.5,5.1,0,0,0,0,Female
4491,1,13.7,5.7,0,0,0,0,Female
4492,1,13.7,5.7,1,1,1,1,Male
4493,1,15.4,7.1,1,1,0,1,Male
4494,1,13.2,5.8,0,0,0,0,Female
4495,1,13.4,5.9,0,0,0,0,Female
4496,1,13.8,5.1,0,0,0,0,Female
4497,1,12.3,5.6,1,0,0,0,Female
4498,1,13.3,5.5,0,0,1,0,Female
4499,1,12.1,5.6,0,1,0,1,Male
4500,1,12.0,6.2,0,0,0,0,Female
4501,0,14.2,5.6,1,1,1,1,Male
4502,1,14.9,6.4,1,1,0,1,Male
4503,1,13.3,5.4,0,1,1,0,Female
4504,0,13.5,5.9,0,0,0,0,Female
4505,1,12.0,6.0,0,0,0,0,Female
4506,1,11.5,5.3,0,1,0,0,Female
4507,1,13.0,5.6,0,0,0,0,Female
4508,0,13.3,5.3,1,1,1,1,Male
4509,1,14.9,7.1,1,1,1,0,Male
4510,1,13.9,6.1,0,0,0,0,Female
4511,0,11.7,6.1,0,0,0,1,Female
4512,1,12.4,6.0,0,0,0,0,Female
4513,1,14.8,6.6,1,1,0,0,Male
4514,1,15.5,5.2,1,1,1,1,Male
4515,1,13.4,6.2,0,0,0,0,Female
4516,1,11.5,5.9,0,0,0,0,Female
4517,1,12.8,5.4,0,0,0,0,Female
4518,0,14.1,5.4,0,1,0,0,Female
4519,1,12.4,6.2,0,0,1,0,Female
4520,1,14.9,5.9,1,0,1,1,Male
4521,0,15.5,6.5,0,1,1,1,Male
4522,0,14.6,5.9,0,1,1,1,Male
4523,1,13.0,6.1,1,1,1,1,Male
4524,0,12.5,5.6,0,0,0,0,Female
4525,0,12.9,5.2,1,1,1,1,Male
4526,1,15.4,5.2,1,1,1,1,Male
4527,1,12.8,7.1,1,0,1,1,Male
4528,1,12.3,5.9,0,0,0,1,Female
4529,1,12.8,6.1,0,1,0,0,Female
4530,1,13.5,7.1,1,1,1,1,Male
4531,1,13.5,5.3,0,0,0,0,Female
4532,1,13.0,6.4,0,1,0,0,Female
4533,1,13.9,6.5,0,1,0,0,Female
4534,1,11.8,6.4,1,0,1,1,Male
4535,1,13.2,5.8,0,0,0,0,Female
4536,0,11.9,5.4,0,0,0,0,Female
4537,1,13.8,6.3,1,1,1,1,Male
4538,1,12.0,6.1,0,0,0,0,Female
4539,1,12.9,6.6,1,1,0,1,Male
4540,1,11.8,5.2,0,1,0,0,Female
4541,0,12.7,6.0,0,0,0,0,Female
4542,1,14.1,6.4,1,0,0,0,Female
4543,1,13.1,5.3,1,1,1,0,Male
4544,1,13.3,5.8,0,1,0,1,Male
4545,1,12.0,5.5,0,0,0,0,Female
4546,1,15.0,5.1,1,1,1,1,Male
4547,1,14.1,7.0,1,1,0,1,Male
4548,1,13.2,6.4,1,1,1,1,Male
4549,1,13.9,5.3,1,1,0,1,Male
4550,0,13.2,5.7,0,0,0,1,Female
4551,1,14.1,6.2,0,0,0,0,Female
4552,1,12.9,5.9,0,0,0,0,Female
4553,1,15.0,6.2,1,1,1,1,Male
4554,1,11.4,5.6,0,0,0,0,Female
4555,0,12.6,5.4,0,0,0,1,Female
4556,1,12.8,6.7,1,1,1,1,Male
4557,1,13.8,5.2,0,0,0,0,Female
4558,1,14.5,5.8,1,1,0,0,Male
4559,1,12.2,5.7,1,0,0,0,Female
4560,1,14.3,5.5,1,1,1,0,Male
4561,1,14.0,6.0,0,1,0,0,Female
4562,1,11.6,6.9,1,1,1,1,Male
4563,1,12.0,5.3,0,0,0,0,Female
4564,1,12.5,6.6,0,1,1,1,Male
4565,1,15.0,5.6,1,1,0,1,Male
4566,1,11.7,5.5,0,0,0,0,Female
4567,1,14.3,5.3,1,1,1,1,Male
4568,1,11.8,5.5,0,0,0,0,Female
4569,1,12.2,5.1,1,1,1,1,Male
4570,1,11.8,6.1,0,1,1,1,Male
4571,1,11.4,5.2,0,0,0,0,Female
4572,1,13.9,5.5,0,0,0,1,Female
4573,1,12.2,5.8,0,0,0,0,Female
4574,1,11.6,5.8,1,1,1,1,Male
4575,1,12.5,5.7,1,1,1,1,Male
4576,1,12.2,5.6,0,0,0,0,Female
4577,1,14.3,5.9,1,1,1,1,Male
4578,0,14.2,6.3,1,0,0,0,Female
4579,1,11.9,5.2,0,1,1,1,Male
4580,1,11.8,5.3,0,0,0,0,Female
4581,1,15.0,7.0,1,1,1,1,Male
4582,1,11.9,6.5,0,0,0,0,Female
4583,1,11.5,5.9,1,1,1,1,Male
4584,1,15.2,5.9,1,1,0,1,Male
4585,1,14.1,6.0,1,1,1,1,Male
4586,1,13.9,6.6,1,1,1,1,Male
4587,1,11.8,6.5,0,0,1,0,Female
4588,1,11.5,6.2,1,1,1,1,Male
4589,1,12.0,5.2,0,0,0,0,Female
4590,1,14.3,6.0,0,0,1,0,Female
4591,1,13.6,5.2,1,1,1,0,Male
4592,1,15.1,6.6,1,0,1,1,Male
4593,1,14.1,6.3,0,1,1,0,Male
4594,1,13.7,5.8,0,0,0,0,Female
4595,1,12.5,6.8,1,1,1,1,Male
4596,1,12.6,6.2,0,0,0,0,Female
4597,1,14.0,6.2,1,0,0,1,Female
4598,1,12.2,5.8,0,0,0,0,Female
4599,1,15.2,6.1,1,1,1,1,Male
4600,1,14.1,5.2,0,1,0,0,Female
4601,1,12.8,6.3,0,0,0,0,Female
4602,0,11.8,6.6,1,1,1,0,Male
4603,1,15.5,5.6,1,1,1,1,Male
4604,1,12.4,5.4,0,0,0,0,Female
4605,1,15.1,6.5,0,1,1,1,Male
4606,1,13.6,5.6,1,1,1,1,Male
4607,0,13.3,5.6,1,1,0,1,Male
4608,1,11.7,5.2,0,1,0,0,Female
4609,1,12.7,6.5,0,0,0,0,Female
4610,1,13.1,5.4,1,1,1,0,Male
4611,1,14.6,6.6,0,1,0,1,Male
4612,1,12.3,5.3,0,0,0,0,Female
4613,1,14.1,6.4,0,0,0,0,Female
4614,1,13.7,6.3,1,1,1,0,Male
4615,1,12.6,5.4,1,1,1,1,Male
4616,1,11.9,6.3,0,1,0,1,Female
4617,1,11.4,6.5,0,0,0,0,Female
4618,1,12.6,5.1,1,1,1,0,Male
4619,1,13.8,5.5,1,1,1,1,Male
4620,1,11.9,6.2,0,0,0,0,Female
4621,1,13.7,6.7,1,1,1,1,Male
4622,1,12.7,6.6,1,1,1,1,Male
4623,1,13.6,5.5,0,0,0,0,Female
4624,1,14.2,6.7,1,1,0,1,Male
4625,1,12.3,7.1,1,1,1,1,Male
4626,0,12.6,5.5,0,0,0,0,Female
4627,1,12.3,5.9,0,0,0,0,Female
4628,1,12.3,5.5,1,1,1,1,Male
4629,1,14.0,6.0,1,1,1,1,Male
4630,1,12.1,5.2,1,1,1,1,Male
4631,1,12.0,5.7,1,1,1,1,Male
4632,0,13.2,6.0,0,0,1,0,Female
4633,1,13.9,6.0,1,1,1,1,Male
4634,0,12.2,5.6,0,0,0,0,Female
4635,1,14.0,5.6,0,0,0,0,Female
4636,1,14.9,6.1,1,1,1,1,Male
4637,1,12.7,5.7,1,1,1,1,Male
4638,1,14.2,5.4,0,0,1,1,Female
4639,1,12.3,5.1,0,0,0,0,Female
4640,1,13.5,6.5,0,0,0,0,Female
4641,1,11.5,5.8,1,0,0,0,Female
4642,1,13.9,6.0,0,0,0,0,Female
4643,1,15.3,6.3,1,1,1,1,Male
4644,1,13.5,6.0,1,1,0,1,Male
4645,0,15.4,5.7,1,1,1,1,Male
4646,1,12.8,6.1,0,0,0,0,Female
4647,1,14.0,5.6,1,0,1,1,Male
4648,1,14.3,5.8,0,0,0,0,Female
4649,1,13.0,6.0,0,0,0,0,Female
4650,1,11.5,5.9,0,1,0,0,Female
4651,1,11.9,5.9,0,0,0,0,Female
4652,1,12.7,6.5,1,1,1,1,Male
4653,1,11.9,6.1,0,1,1,1,Male
4654,1,12.8,6.0,0,0,1,1,Male
4655,1,15.3,5.6,1,1,0,1,Male
4656,1,14.1,5.9,1,1,1,1,Male
4657,1,14.5,6.2,1,1,1,1,Male
4658,1,13.5,5.6,0,0,0,0,Female
4659,1,12.9,6.7,1,0,1,1,Male
4660,1,12.4,6.3,1,0,0,0,Female
4661,1,11.5,5.2,1,1,1,1,Male
4662,1,11.9,5.3,1,0,1,0,Female
4663,1,12.1,5.2,1,1,1,1,Male
4664,1,12.5,6.5,1,1,1,0,Male
4665,0,13.1,6.0,0,0,0,0,Female
4666,1,12.0,6.5,0,1,1,1,Male
4667,1,14.2,5.4,1,1,1,0,Male
4668,1,13.8,5.8,1,0,1,0,Male
4669,1,13.3,6.3,1,0,0,1,Male
4670,1,13.0,6.1,1,1,1,1,Male
4671,1,14.7,5.2,1,1,1,1,Male
4672,1,12.0,5.7,0,0,1,0,Female
4673,1,15.1,6.8,1,1,1,1,Male
4674,1,13.0,6.2,0,0,1,1,Female
4675,1,11.7,5.3,0,0,0,0,Female
4676,1,12.5,6.3,0,0,1,0,Female
4677,1,15.4,6.6,0,1,1,1,Male
4678,1,15.4,5.5,1,1,1,1,Male
4679,1,12.9,6.7,1,1,1,0,Male
